Date,TSM
2023-02-21,84.44002532958984
2023-02-22,83.65961456298828
2023-02-23,86.79093933105469
2023-02-24,84.89286804199219
2023-02-27,84.11245727539062
2023-02-28,83.8908462524414
2023-03-01,85.19155883789062
2023-03-02,85.77928924560547
2023-03-03,86.51152801513672
2023-03-06,86.30919647216797
2023-03-07,85.60585021972656
2023-03-08,87.51355743408203
2023-03-09,85.63475036621094
2023-03-10,84.06427764892578
2023-03-13,84.536376953125
2023-03-14,86.02977752685547
2023-03-15,83.53436279296875
2023-03-16,86.48731231689453
2023-03-17,86.6519546508789
2023-03-20,87.20401000976562
2023-03-21,89.5865249633789
2023-03-22,89.70275115966797
2023-03-23,91.61068725585938
2023-03-24,89.86739349365234
2023-03-27,87.80448913574219
2023-03-28,87.94975280761719
2023-03-29,89.83834075927734
2023-03-30,89.5574722290039
2023-03-31,90.09014892578125
2023-04-03,89.91580963134766
2023-04-04,89.26692199707031
2023-04-05,87.35895538330078
2023-04-06,87.39769744873047
2023-04-10,86.21614074707031
2023-04-11,86.42919158935547
2023-04-12,84.13386535644531
2023-04-13,84.30818176269531
2023-04-14,84.45346069335938
2023-04-17,85.21857452392578
2023-04-18,85.36385345458984
2023-04-19,84.48251342773438
2023-04-20,86.47762298583984
2023-04-21,82.68109893798828
2023-04-24,81.97409057617188
2023-04-25,79.69810485839844
2023-04-26,79.65937805175781
2023-04-27,81.03463745117188
2023-04-28,81.6447982788086
2023-05-01,81.33488464355469
2023-05-02,80.34701538085938
2023-05-03,80.09518432617188
2023-05-04,80.86031341552734
2023-05-05,82.293701171875
2023-05-08,82.84574127197266
2023-05-09,82.380859375
2023-05-10,82.22590637207031
2023-05-11,80.80220031738281
2023-05-12,80.80220031738281
2023-05-15,82.96195983886719
2023-05-16,83.17504119873047
2023-05-17,88.0175552368164
2023-05-18,89.73179626464844
2023-05-19,89.66400146484375
2023-05-22,88.8310775756836
2023-05-23,87.59140014648438
2023-05-24,87.29116821289062
2023-05-25,97.77037811279297
2023-05-26,99.95919799804688
2023-05-30,98.7679443359375
2023-05-31,95.48471069335938
2023-06-01,95.72682189941406
2023-06-02,95.82368469238281
2023-06-05,94.96172332763672
2023-06-06,96.67597198486328
2023-06-07,97.13117218017578
2023-06-08,96.79219818115234
2023-06-09,99.5621109008789
2023-06-12,103.68792724609375
2023-06-13,103.43611145019531
2023-06-14,104.02690887451172
2023-06-15,102.29381561279297
2023-06-16,101.70054626464844
2023-06-20,101.12674713134766
2023-06-21,98.85094451904297
2023-06-22,100.30005645751953
2023-06-23,99.11354064941406
2023-06-26,97.36293029785156
2023-06-27,99.27887725830078
2023-06-28,98.15070343017578
2023-06-29,97.8783950805664
2023-06-30,98.15070343017578
2023-07-03,100.31951141357422
2023-07-05,98.21878051757812
2023-07-06,96.68213653564453
2023-07-07,97.4796371459961
2023-07-10,97.03224182128906
2023-07-11,98.48138427734375
2023-07-12,101.04893493652344
2023-07-13,102.67310333251953
2023-07-14,102.25491333007812
2023-07-17,101.91451263427734
2023-07-18,100.31951141357422
2023-07-19,100.23198699951172
2023-07-20,95.1746597290039
2023-07-21,94.58141326904297
2023-07-24,95.55397033691406
2023-07-25,97.56717681884766
2023-07-26,96.68213653564453
2023-07-27,96.62378692626953
2023-07-28,98.09234619140625
2023-07-31,96.42927551269531
2023-08-01,95.69984436035156
2023-08-02,93.07394409179688
2023-08-03,92.37371063232422
2023-08-04,93.52133178710938
2023-08-07,93.70609283447266
2023-08-08,91.89714050292969
2023-08-09,91.4011459350586
2023-08-10,92.19863891601562
2023-08-11,89.46574401855469
2023-08-14,90.51611328125
2023-08-15,89.16426086425781
2023-08-16,89.26150512695312
2023-08-17,89.12535095214844
2023-08-18,88.60017395019531
2023-08-21,90.02010345458984
2023-08-22,89.7088851928711
2023-08-23,91.63456726074219
2023-08-24,89.99092864990234
2023-08-25,90.54529571533203
2023-08-28,91.42060089111328
2023-08-29,92.470947265625
2023-08-30,92.17918395996094
2023-08-31,91.00239562988281
2023-09-01,90.63280487060547
2023-09-05,92.0041275024414
2023-09-06,89.72834014892578
2023-09-07,87.5789794921875
2023-09-08,87.18023681640625
2023-09-11,87.14132690429688
2023-09-12,87.99718475341797
2023-09-13,88.71686553955078
2023-09-14,89.4217300415039
2023-09-15,87.2514419555664
2023-09-18,86.8408432006836
2023-09-19,86.19562530517578
2023-09-20,85.3353271484375
2023-09-21,83.44854736328125
2023-09-22,83.72228240966797
2023-09-25,84.30884552001953
2023-09-26,82.40251159667969
2023-09-27,83.5267562866211
2023-09-28,84.47502899169922
2023-09-29,84.95406341552734
2023-10-02,85.68727111816406
2023-10-03,83.49742126464844
2023-10-04,84.72921752929688
2023-10-05,85.0811538696289
2023-10-06,87.2905502319336
2023-10-09,86.99726867675781
2023-10-10,88.58098602294922
2023-10-11,89.93984985351562
2023-10-12,90.3504638671875
2023-10-13,88.43434143066406
2023-10-16,89.17733001708984
2023-10-17,88.96224975585938
2023-10-18,87.59359741210938
2023-10-19,90.82948303222656
2023-10-20,89.26531982421875
2023-10-23,89.06979370117188
2023-10-24,89.58792114257812
2023-10-25,85.677490234375
2023-10-26,85.49174499511719
2023-10-27,84.06443786621094
2023-10-30,84.13286590576172
2023-10-31,84.37727355957031
2023-11-01,85.83391571044922
2023-11-02,88.45390319824219
2023-11-03,89.73455810546875
2023-11-06,90.52642059326172
2023-11-07,90.34068298339844
2023-11-08,89.93984985351562
2023-11-09,89.56837463378906
2023-11-10,95.25804138183594
2023-11-13,94.26087951660156
2023-11-14,96.69512176513672
2023-11-15,96.58759307861328
2023-11-16,96.33341979980469
2023-11-17,97.35012817382812
2023-11-20,97.72161102294922
2023-11-21,96.2063217163086
2023-11-22,96.44094848632812
2023-11-24,95.63931274414062
2023-11-27,95.03319549560547
2023-11-28,95.78596496582031
2023-11-29,96.66578674316406
2023-11-30,95.13095092773438
2023-12-01,96.34319305419922
2023-12-04,94.8376693725586
2023-12-05,94.52484130859375
2023-12-06,95.65885925292969
2023-12-07,97.06661987304688
2023-12-08,98.10286712646484
2023-12-11,98.68943786621094
2023-12-12,99.32489013671875
2023-12-13,99.83324432373047
2023-12-14,101.61006164550781
2023-12-15,100.71625518798828
2023-12-18,101.09932708740234
2023-12-19,102.0226058959961
2023-12-20,98.2607192993164
2023-12-21,100.72607421875
2023-12-22,101.3154067993164
2023-12-26,102.59228515625
2023-12-27,102.78873443603516
2023-12-28,102.83783721923828
2023-12-29,102.1502914428711
2024-01-02,99.7242202758789
2024-01-03,98.3884048461914
2024-01-04,97.36691284179688
2024-01-05,97.83836364746094
2024-01-08,100.42158508300781
2024-01-09,100.07781219482422
2024-01-10,99.0072021484375
2024-01-11,99.41973876953125
2024-01-12,99.43936920166016
2024-01-16,99.86172485351562
2024-01-17,101.11896514892578
2024-01-18,111.01969146728516
2024-01-19,112.16888427734375
2024-01-22,111.01969146728516
2024-01-23,112.10011291503906
2024-01-24,114.44760131835938
2024-01-25,114.48690032958984
2024-01-26,115.1744613647461
2024-01-29,114.8994369506836
2024-01-30,113.99579620361328
2024-01-31,110.950927734375
2024-02-01,111.37328338623047
2024-02-02,113.69129943847656
2024-02-05,116.67723846435547
2024-02-06,117.2567367553711
2024-02-07,122.75716400146484
2024-02-08,131.3515167236328
2024-02-09,130.7425537109375
2024-02-12,128.1396942138672
2024-02-13,125.28144836425781
2024-02-14,126.97085571289062
2024-02-15,126.73512268066406
2024-02-16,124.43672943115234
2024-02-20,123.10092163085938
2024-02-21,123.1107406616211
2024-02-22,126.7744140625
2024-02-23,127.22621154785156
2024-02-26,128.31649780273438
2024-02-27,126.30294036865234
2024-02-28,125.11446380615234
2024-02-29,126.38152313232422
2024-03-01,131.51849365234375
2024-03-04,135.80093383789062
2024-03-05,132.5694580078125
2024-03-06,139.05209350585938
2024-03-07,146.54638671875
2024-03-08,143.76670837402344
2024-03-11,136.5474395751953
2024-03-12,141.8317413330078
2024-03-13,139.6119384765625
2024-03-14,137.1367645263672
2024-03-15,134.54371643066406
2024-03-18,134.75477600097656
2024-03-19,133.00918579101562
2024-03-20,134.8632354736328
2024-03-21,137.5260009765625
2024-03-22,138.6009521484375
2024-03-25,138.29522705078125
2024-03-26,136.92442321777344
2024-03-27,134.80410766601562
2024-03-28,134.17291259765625
2024-04-01,139.53787231445312
2024-04-02,138.28536987304688
2024-04-03,140.0408172607422
2024-04-04,137.7331085205078
2024-04-05,139.40963745117188
2024-04-08,140.81993103027344
2024-04-09,143.39390563964844
2024-04-10,144.2025909423828
2024-04-11,145.16908264160156
2024-04-12,140.55364990234375
2024-04-15,138.20648193359375
2024-04-16,137.87115478515625
2024-04-17,137.11180114746094
2024-04-18,130.44508361816406
2024-04-19,125.93811798095703
2024-04-22,127.95982360839844
2024-04-23,131.58905029296875
2024-04-24,131.13539123535156
2024-04-25,134.69558715820312
2024-04-26,136.39187622070312
2024-04-29,136.589111328125
2024-04-30,135.4451141357422
2024-05-01,133.07821655273438
2024-05-02,134.35043334960938
2024-05-03,139.60687255859375
2024-05-06,140.859375
2024-05-07,139.1630859375
2024-05-08,141.6187286376953
2024-05-09,140.81993103027344
2024-05-10,147.2006378173828
2024-05-13,144.3899688720703
2024-05-14,149.85353088378906
2024-05-15,153.4334716796875
2024-05-16,150.12966918945312
2024-05-17,149.58724975585938
2024-05-20,151.43145751953125
2024-05-21,151.54981994628906
2024-05-22,153.99559020996094
2024-05-23,154.92262268066406
2024-05-24,157.79248046875
2024-05-28,157.2106170654297
2024-05-29,152.21055603027344
2024-05-30,150.849609375
2024-05-31,148.95606994628906
2024-06-03,152.8121337890625
2024-06-04,150.3663787841797
2024-06-05,160.6721649169922
2024-06-06,159.83392333984375
2024-06-07,162.12191772460938
2024-06-10,165.8398895263672
2024-06-11,163.4237060546875
2024-06-12,170.5933837890625
2024-06-13,171.0623321533203
2024-06-14,170.6665802001953
2024-06-17,175.34605407714844
2024-06-18,177.76988220214844
2024-06-20,173.50592041015625
2024-06-21,172.1011199951172
2024-06-24,166.01681518554688
2024-06-25,170.75563049316406
2024-06-26,170.23130798339844
2024-06-27,169.79598999023438
2024-06-28,171.9527130126953
2024-07-01,170.48851013183594
2024-07-02,173.82249450683594
2024-07-03,180.53994750976562
2024-07-05,182.02392578125
2024-07-08,184.63571166992188
2024-07-09,182.54827880859375
2024-07-10,189.00848388671875
2024-07-11,182.5284881591797
2024-07-12,185.3480224609375
2024-07-15,183.2407684326172
2024-07-16,184.052001953125
2024-07-17,169.37059020996094
2024-07-18,170.03341674804688
2024-07-19,163.9986114501953
2024-07-22,167.54037475585938
2024-07-23,168.00534057617188
2024-07-24,158.0924072265625
2024-07-25,158.56727600097656
2024-07-26,160.20953369140625
2024-07-29,158.3001708984375
2024-07-30,152.88861083984375
2024-07-31,164.02830505371094
2024-08-01,156.48973083496094
2024-08-02,148.25863647460938
2024-08-05,146.36903381347656
2024-08-06,153.7295379638672
2024-08-07,153.3832550048828
2024-08-08,162.79164123535156
2024-08-09,165.3341827392578
2024-08-12,165.8387451171875
2024-08-13,170.49839782714844
2024-08-14,168.1537322998047
2024-08-15,172.1011199951172
2024-08-16,172.67489624023438
2024-08-19,173.57518005371094
2024-08-20,170.20159912109375
2024-08-21,169.6080322265625
2024-08-22,164.6614532470703
2024-08-23,169.44973754882812
2024-08-26,167.26336669921875
2024-08-27,168.7275390625
2024-08-28,167.3919677734375
2024-08-29,167.34249877929688
2024-08-30,169.865234375
2024-09-03,158.77503967285156
2024-09-04,159.15097045898438
2024-09-05,161.9507293701172
2024-09-06,155.14425659179688
2024-09-09,161.0405731201172
2024-09-10,160.69430541992188
2024-09-11,168.4109649658203
2024-09-12,170.22410583496094
2024-09-13,171.2865753173828
2024-09-16,167.89064025878906
2024-09-17,166.1728057861328
2024-09-18,166.10330200195312
2024-09-19,174.98040771484375
2024-09-20,172.85546875
2024-09-23,173.5306854248047
2024-09-24,180.68997192382812
2024-09-25,181.0673065185547
2024-09-26,185.51577758789062
2024-09-27,176.71810913085938
2024-09-30,172.44834899902344
2024-10-01,170.859619140625
2024-10-02,174.56336975097656
2024-10-03,178.2174835205078
2024-10-04,179.88568115234375
2024-10-07,183.21209716796875
2024-10-08,184.74127197265625
2024-10-09,185.8236083984375
2024-10-10,184.47317504882812
2024-10-11,189.46778869628906
2024-10-14,190.85794067382812
2024-10-15,185.8136749267578
2024-10-16,186.1612091064453
2024-10-17,204.39205932617188
2024-10-18,199.36764526367188
2024-10-21,200.5294189453125
2024-10-22,197.08383178710938
2024-10-23,199.4470977783203
2024-10-24,196.53768920898438
2024-10-25,202.0089569091797
2024-10-28,193.31056213378906
2024-10-29,195.55467224121094
2024-10-30,193.11196899414062
2024-10-31,189.19967651367188
2024-11-01,191.5927276611328
2024-11-04,190.21250915527344
2024-11-05,194.38296508789062
2024-11-06,191.86082458496094
2024-11-07,199.77476501464844
2024-11-08,199.78468322753906
2024-11-11,192.68499755859375
2024-11-12,190.42103576660156
2024-11-13,185.34698486328125
2024-11-14,187.17404174804688
2024-11-15,184.7015380859375
2024-11-18,186.1612091064453
2024-11-19,188.33580017089844
2024-11-20,187.03501892089844
2024-11-21,189.894775390625
2024-11-22,188.742919921875
2024-11-25,183.77810668945312
2024-11-26,182.54681396484375
2024-11-27,179.9154510498047
2024-11-29,183.3610382080078
2024-12-02,193.03253173828125
2024-12-03,197.49095153808594
2024-12-04,199.27828979492188
2024-12-05,202.86289978027344
2024-12-06,201.59190368652344
2024-12-09,197.76898193359375
2024-12-10,190.58984375
2024-12-11,193.2311248779297
2024-12-12,190.71693420410156
2024-12-13,200.20994567871094
2024-12-16,201.43516540527344
2024-12-17,199.8812255859375
2024-12-18,194.80101013183594
2024-12-19,193.88458251953125
2024-12-20,196.44461059570312
2024-12-23,206.5552215576172
2024-12-24,205.5292205810547
2024-12-26,202.2718963623047
2024-12-27,200.8474578857422
2024-12-30,199.6122589111328
2024-12-31,196.72352600097656
2025-01-02,200.7976531982422
2025-01-03,207.8003692626953
2025-01-06,219.15611267089844
2025-01-07,210.59945678710938
2025-01-08,206.31614685058594
2025-01-10,207.56129455566406
2025-01-13,200.57850646972656
2025-01-14,200.66815185546875
2025-01-15,205.9973907470703
2025-01-16,213.9563751220703
2025-01-17,210.6791534423828
2025-01-21,217.8511962890625
2025-01-22,222.333740234375
2025-01-23,223.74822998046875
2025-01-24,221.01885986328125
2025-01-27,191.56362915039062
2025-01-28,201.6144561767578
2025-01-29,201.54473876953125
2025-01-30,207.34214782714844
2025-01-31,208.5076141357422
2025-02-03,199.02456665039062
2025-02-04,203.25807189941406
2025-02-05,207.76052856445312
2025-02-06,209.6830291748047
2025-02-07,205.3200225830078
2025-02-10,207.14292907714844
2025-02-11,207.92987060546875
2025-02-12,205.5790252685547
2025-02-13,201.0466766357422
2025-02-14,203.108642578125
2025-02-18,201.95315551757812
2025-02-19,200.1700897216797
2025-02-20,199.32339477539062
2025-02-21,197.47061157226562
2025-02-24,190.90618896484375
2025-02-25,188.63502502441406
2025-02-26,193.86465454101562
2025-02-27,180.3871612548828
2025-02-28,179.829345703125
2025-03-03,172.29869079589844
2025-03-04,179.30140686035156
2025-03-05,183.56478881835938
2025-03-06,175.16751098632812
2025-03-07,176.41265869140625
2025-03-10,169.98768615722656
2025-03-11,170.30645751953125
2025-03-12,176.48239135742188
2025-03-13,170.92404174804688
2025-03-14,173.41433715820312
2025-03-17,175.55599975585938
2025-03-18,173.1300048828125
2025-03-19,173.75999450683594
2025-03-20,177.47000122070312
2025-03-21,176.72999572753906
2025-03-24,181.16000366210938
2025-03-25,180.89999389648438
2025-03-26,173.5
2025-03-27,168.24000549316406
2025-03-28,165.25
2025-03-31,166.0
2025-04-01,168.63999938964844
2025-04-02,170.38999938964844
2025-04-03,157.3800048828125
2025-04-04,146.8000030517578
2025-04-07,146.1699981689453
2025-04-08,141.3699951171875
2025-04-09,158.75
2025-04-10,151.1300048828125
2025-04-11,157.0800018310547
2025-04-14,155.83999633789062
2025-04-15,157.3300018310547
2025-04-16,151.6699981689453
2025-04-17,151.74000549316406
2025-04-21,147.86000061035156
2025-04-22,151.39999389648438
2025-04-23,157.80999755859375
2025-04-24,164.17999267578125
2025-04-25,165.10000610351562
2025-04-28,163.39999389648438
2025-04-29,164.47999572753906
2025-04-30,166.69000244140625
2025-05-01,172.72000122070312
2025-05-02,179.27999877929688
2025-05-05,176.39999389648438
2025-05-06,172.27999877929688
2025-05-07,174.5399932861328
2025-05-08,175.22000122070312
2025-05-09,176.52000427246094
2025-05-12,186.97999572753906
2025-05-13,193.99000549316406
2025-05-14,194.75999450683594
2025-05-15,194.22000122070312
2025-05-16,194.22000122070312
2025-05-19,193.5
2025-05-20,193.4499969482422
2025-05-21,191.75999450683594
2025-05-22,196.19000244140625
2025-05-23,191.97999572753906
2025-05-27,197.67999267578125
2025-05-28,196.13999938964844
2025-05-29,197.14999389648438
2025-05-30,193.32000732421875
2025-06-02,194.83999633789062
2025-06-03,197.61000061035156
2025-06-04,202.39999389648438
2025-06-05,203.33999633789062
2025-06-06,205.17999267578125
