Date,CPER
2023-02-17,25.059999465942383
2023-02-21,25.549999237060547
2023-02-22,25.31999969482422
2023-02-23,24.649999618530273
2023-02-24,24.059999465942383
2023-02-27,24.440000534057617
2023-02-28,24.84000015258789
2023-03-01,25.389999389648438
2023-03-02,24.809999465942383
2023-03-03,24.850000381469727
2023-03-06,24.8700008392334
2023-03-07,24.229999542236328
2023-03-08,24.540000915527344
2023-03-09,24.479999542236328
2023-03-10,24.399999618530273
2023-03-13,24.700000762939453
2023-03-14,24.489999771118164
2023-03-15,23.700000762939453
2023-03-16,23.59000015258789
2023-03-17,23.75
2023-03-20,24.170000076293945
2023-03-21,24.469999313354492
2023-03-22,24.65999984741211
2023-03-23,24.959999084472656
2023-03-24,24.84000015258789
2023-03-27,24.979999542236328
2023-03-28,24.8700008392334
2023-03-29,24.920000076293945
2023-03-30,25.1200008392334
2023-03-31,24.940000534057617
2023-04-03,24.770000457763672
2023-04-04,24.290000915527344
2023-04-05,24.40999984741211
2023-04-06,24.579999923706055
2023-04-10,24.389999389648438
2023-04-11,24.68000030517578
2023-04-12,24.90999984741211
2023-04-13,25.25
2023-04-14,25.139999389648438
2023-04-17,24.940000534057617
2023-04-18,25.049999237060547
2023-04-19,24.889999389648438
2023-04-20,24.610000610351562
2023-04-21,24.43000030517578
2023-04-24,24.350000381469727
2023-04-25,23.65999984741211
2023-04-26,23.610000610351562
2023-04-27,23.829999923706055
2023-04-28,23.850000381469727
2023-05-01,24.1200008392334
2023-05-02,23.709999084472656
2023-05-03,23.579999923706055
2023-05-04,23.649999618530273
2023-05-05,23.90999984741211
2023-05-08,24.09000015258789
2023-05-09,24.030000686645508
2023-05-10,23.6299991607666
2023-05-11,22.75
2023-05-12,22.899999618530273
2023-05-15,23.0
2023-05-16,22.5
2023-05-17,23.059999465942383
2023-05-18,22.760000228881836
2023-05-19,22.93000030517578
2023-05-22,22.649999618530273
2023-05-23,22.399999618530273
2023-05-24,21.940000534057617
2023-05-25,22.15999984741211
2023-05-26,22.610000610351562
2023-05-30,22.559999465942383
2023-05-31,22.6200008392334
2023-06-01,22.84000015258789
2023-06-02,22.979999542236328
2023-06-05,23.149999618530273
2023-06-06,23.170000076293945
2023-06-07,23.1299991607666
2023-06-08,23.299999237060547
2023-06-09,23.280000686645508
2023-06-12,23.1299991607666
2023-06-13,23.559999465942383
2023-06-14,23.690000534057617
2023-06-15,23.969999313354492
2023-06-16,23.8700008392334
2023-06-20,23.950000762939453
2023-06-21,23.969999313354492
2023-06-22,24.0
2023-06-23,23.540000915527344
2023-06-26,23.3799991607666
2023-06-27,23.3700008392334
2023-06-28,22.93000030517578
2023-06-29,22.75
2023-06-30,23.200000762939453
2023-07-03,23.34000015258789
2023-07-05,23.170000076293945
2023-07-06,23.110000610351562
2023-07-07,23.309999465942383
2023-07-10,23.40999984741211
2023-07-11,23.260000228881836
2023-07-12,23.770000457763672
2023-07-13,24.360000610351562
2023-07-14,24.200000762939453
2023-07-17,23.709999084472656
2023-07-18,23.649999618530273
2023-07-19,23.549999237060547
2023-07-20,23.649999618530273
2023-07-21,23.559999465942383
2023-07-24,23.760000228881836
2023-07-25,24.270000457763672
2023-07-26,24.170000076293945
2023-07-27,23.760000228881836
2023-07-28,24.329999923706055
2023-07-31,24.81999969482422
2023-08-01,24.200000762939453
2023-08-02,23.760000228881836
2023-08-03,24.100000381469727
2023-08-04,23.889999389648438
2023-08-07,23.790000915527344
2023-08-08,23.3799991607666
2023-08-09,23.450000762939453
2023-08-10,23.270000457763672
2023-08-11,23.079999923706055
2023-08-14,23.079999923706055
2023-08-15,22.709999084472656
2023-08-16,22.649999618530273
2023-08-17,22.850000381469727
2023-08-18,22.979999542236328
2023-08-21,23.100000381469727
2023-08-22,23.309999465942383
2023-08-23,23.540000915527344
2023-08-24,23.270000457763672
2023-08-25,23.239999771118164
2023-08-28,23.399999618530273
2023-08-29,23.649999618530273
2023-08-30,23.649999618530273
2023-08-31,23.540000915527344
2023-09-01,23.709999084472656
2023-09-05,23.6200008392334
2023-09-06,23.34000015258789
2023-09-07,23.209999084472656
2023-09-08,22.8700008392334
2023-09-11,23.43000030517578
2023-09-12,23.3700008392334
2023-09-13,23.350000381469727
2023-09-14,23.530000686645508
2023-09-15,23.440000534057617
2023-09-18,23.329999923706055
2023-09-19,23.1299991607666
2023-09-20,23.040000915527344
2023-09-21,22.829999923706055
2023-09-22,22.84000015258789
2023-09-25,22.729999542236328
2023-09-26,22.540000915527344
2023-09-27,22.5
2023-09-28,22.90999984741211
2023-09-29,23.020000457763672
2023-10-02,22.530000686645508
2023-10-03,22.399999618530273
2023-10-04,22.190000534057617
2023-10-05,22.059999465942383
2023-10-06,22.450000762939453
2023-10-09,22.670000076293945
2023-10-10,22.440000534057617
2023-10-11,22.34000015258789
2023-10-12,22.229999542236328
2023-10-13,22.139999389648438
2023-10-16,22.190000534057617
2023-10-17,22.200000762939453
2023-10-18,22.219999313354492
2023-10-19,22.329999923706055
2023-10-20,22.079999923706055
2023-10-23,22.290000915527344
2023-10-24,22.59000015258789
2023-10-25,22.31999969482422
2023-10-26,22.3700008392334
2023-10-27,22.65999984741211
2023-10-30,22.760000228881836
2023-10-31,22.700000762939453
2023-11-01,22.799999237060547
2023-11-02,22.950000762939453
2023-11-03,22.850000381469727
2023-11-06,23.139999389648438
2023-11-07,22.950000762939453
2023-11-08,22.649999618530273
2023-11-09,22.6299991607666
2023-11-10,22.450000762939453
2023-11-13,22.829999923706055
2023-11-14,22.940000534057617
2023-11-15,23.1299991607666
2023-11-16,23.0
2023-11-17,23.290000915527344
2023-11-20,23.690000534057617
2023-11-21,23.729999542236328
2023-11-22,23.549999237060547
2023-11-24,23.729999542236328
2023-11-27,23.530000686645508
2023-11-28,23.799999237060547
2023-11-29,23.700000762939453
2023-11-30,23.799999237060547
2023-12-01,24.239999771118164
2023-12-04,23.690000534057617
2023-12-05,23.399999618530273
2023-12-06,23.079999923706055
2023-12-07,23.459999084472656
2023-12-08,23.729999542236328
2023-12-11,23.420000076293945
2023-12-12,23.43000030517578
2023-12-13,23.700000762939453
2023-12-14,23.969999313354492
2023-12-15,23.950000762939453
2023-12-18,23.84000015258789
2023-12-19,24.18000030517578
2023-12-20,23.959999084472656
2023-12-21,24.25
2023-12-22,24.09000015258789
2023-12-26,24.190000534057617
2023-12-27,24.530000686645508
2023-12-28,24.209999084472656
2023-12-29,24.139999389648438
2024-01-02,23.950000762939453
2024-01-03,23.959999084472656
2024-01-04,23.899999618530273
2024-01-05,23.649999618530273
2024-01-08,23.75
2024-01-09,23.34000015258789
2024-01-10,23.549999237060547
2024-01-11,23.520000457763672
2024-01-12,23.25
2024-01-16,23.399999618530273
2024-01-17,23.260000228881836
2024-01-18,23.40999984741211
2024-01-19,23.610000610351562
2024-01-22,23.309999465942383
2024-01-23,23.700000762939453
2024-01-24,24.100000381469727
2024-01-25,24.059999465942383
2024-01-26,24.020000457763672
2024-01-29,24.139999389648438
2024-01-30,24.3700008392334
2024-01-31,24.190000534057617
2024-02-01,23.950000762939453
2024-02-02,23.790000915527344
2024-02-05,23.5
2024-02-06,23.579999923706055
2024-02-07,23.290000915527344
2024-02-08,23.100000381469727
2024-02-09,22.950000762939453
2024-02-12,23.170000076293945
2024-02-13,23.06999969482422
2024-02-14,23.030000686645508
2024-02-15,23.3799991607666
2024-02-16,23.84000015258789
2024-02-20,24.040000915527344
2024-02-21,24.139999389648438
2024-02-22,24.309999465942383
2024-02-23,24.1299991607666
2024-02-26,23.81999969482422
2024-02-27,23.979999542236328
2024-02-28,23.8700008392334
2024-02-29,23.889999389648438
2024-03-01,24.010000228881836
2024-03-04,24.020000457763672
2024-03-05,23.93000030517578
2024-03-06,24.06999969482422
2024-03-07,24.450000762939453
2024-03-08,24.25
2024-03-11,24.489999771118164
2024-03-12,24.510000228881836
2024-03-13,25.260000228881836
2024-03-14,25.209999084472656
2024-03-15,25.709999084472656
2024-03-18,25.760000228881836
2024-03-19,25.31999969482422
2024-03-20,25.530000686645508
2024-03-21,25.399999618530273
2024-03-22,24.979999542236328
2024-03-25,25.1299991607666
2024-03-26,25.020000457763672
2024-03-27,25.049999237060547
2024-03-28,25.1200008392334
2024-04-01,25.389999389648438
2024-04-02,25.530000686645508
2024-04-03,26.350000381469727
2024-04-04,26.260000228881836
2024-04-05,26.540000915527344
2024-04-08,26.8799991607666
2024-04-09,26.8799991607666
2024-04-10,26.739999771118164
2024-04-11,26.670000076293945
2024-04-12,26.709999084472656
2024-04-15,27.350000381469727
2024-04-16,26.90999984741211
2024-04-17,27.190000534057617
2024-04-18,27.780000686645508
2024-04-19,28.100000381469727
2024-04-22,28.110000610351562
2024-04-23,27.670000076293945
2024-04-24,27.93000030517578
2024-04-25,28.3700008392334
2024-04-26,28.549999237060547
2024-04-29,29.09000015258789
2024-04-30,28.309999465942383
2024-05-01,28.3799991607666
2024-05-02,28.0
2024-05-03,28.3700008392334
2024-05-06,28.700000762939453
2024-05-07,28.610000610351562
2024-05-08,28.34000015258789
2024-05-09,28.56999969482422
2024-05-10,28.809999465942383
2024-05-13,29.520000457763672
2024-05-14,29.68000030517578
2024-05-15,30.110000610351562
2024-05-16,30.010000228881836
2024-05-17,31.190000534057617
2024-05-20,31.329999923706055
2024-05-21,31.3799991607666
2024-05-22,29.559999465942383
2024-05-23,29.260000228881836
2024-05-24,29.229999542236328
2024-05-28,29.899999618530273
2024-05-29,29.350000381469727
2024-05-30,28.59000015258789
2024-05-31,28.420000076293945
2024-06-03,28.700000762939453
2024-06-04,27.940000534057617
2024-06-05,28.469999313354492
2024-06-06,28.719999313354492
2024-06-07,27.43000030517578
2024-06-10,27.979999542236328
2024-06-11,27.780000686645508
2024-06-12,27.8799991607666
2024-06-13,27.610000610351562
2024-06-14,27.690000534057617
2024-06-17,27.459999084472656
2024-06-18,27.68000030517578
2024-06-20,28.079999923706055
2024-06-21,27.440000534057617
2024-06-24,27.469999313354492
2024-06-25,27.149999618530273
2024-06-26,27.18000030517578
2024-06-27,26.920000076293945
2024-06-28,27.209999084472656
2024-07-01,27.459999084472656
2024-07-02,27.520000457763672
2024-07-03,28.100000381469727
2024-07-05,28.780000686645508
2024-07-08,28.530000686645508
2024-07-09,28.34000015258789
2024-07-10,28.3799991607666
2024-07-11,27.969999313354492
2024-07-12,28.329999923706055
2024-07-15,28.020000457763672
2024-07-16,27.75
2024-07-17,27.43000030517578
2024-07-18,26.530000686645508
2024-07-19,26.399999618530273
2024-07-22,26.239999771118164
2024-07-23,25.969999313354492
2024-07-24,25.520000457763672
2024-07-25,25.719999313354492
2024-07-26,25.729999542236328
2024-07-29,25.6200008392334
2024-07-30,25.6200008392334
2024-07-31,26.219999313354492
2024-08-01,25.530000686645508
2024-08-02,25.850000381469727
2024-08-05,25.059999465942383
2024-08-06,25.15999984741211
2024-08-07,24.709999084472656
2024-08-08,24.969999313354492
2024-08-09,25.040000915527344
2024-08-12,25.549999237060547
2024-08-13,25.43000030517578
2024-08-14,25.299999237060547
2024-08-15,25.959999084472656
2024-08-16,26.100000381469727
2024-08-19,26.3700008392334
2024-08-20,26.110000610351562
2024-08-21,26.3799991607666
2024-08-22,25.959999084472656
2024-08-23,26.479999542236328
2024-08-26,26.610000610351562
2024-08-27,26.81999969482422
2024-08-28,26.280000686645508
2024-08-29,26.219999313354492
2024-08-30,26.309999465942383
2024-09-03,25.469999313354492
2024-09-04,25.450000762939453
2024-09-05,25.809999465942383
2024-09-06,25.40999984741211
2024-09-09,25.84000015258789
2024-09-10,25.639999389648438
2024-09-11,26.020000457763672
2024-09-12,26.31999969482422
2024-09-13,26.399999618530273
2024-09-16,26.649999618530273
2024-09-17,26.799999237060547
2024-09-18,26.649999618530273
2024-09-19,27.18000030517578
2024-09-20,27.110000610351562
2024-09-23,27.209999084472656
2024-09-24,28.299999237060547
2024-09-25,28.059999465942383
2024-09-26,28.979999542236328
2024-09-27,28.639999389648438
2024-09-30,28.350000381469727
2024-10-01,28.600000381469727
2024-10-02,29.139999389648438
2024-10-03,28.440000534057617
2024-10-04,28.59000015258789
2024-10-07,28.520000457763672
2024-10-08,28.0
2024-10-09,27.639999389648438
2024-10-10,27.850000381469727
2024-10-11,28.170000076293945
2024-10-14,27.65999984741211
2024-10-15,27.270000457763672
2024-10-16,27.40999984741211
2024-10-17,27.200000762939453
2024-10-18,27.579999923706055
2024-10-21,27.40999984741211
2024-10-22,27.56999969482422
2024-10-23,27.219999313354492
2024-10-24,27.389999389648438
2024-10-25,27.43000030517578
2024-10-28,27.450000762939453
2024-10-29,27.459999084472656
2024-10-30,27.360000610351562
2024-10-31,27.360000610351562
2024-11-01,27.350000381469727
2024-11-04,27.81999969482422
2024-11-05,28.010000228881836
2024-11-06,26.68000030517578
2024-11-07,27.84000015258789
2024-11-08,27.110000610351562
2024-11-11,26.68000030517578
2024-11-12,26.059999465942383
2024-11-13,25.639999389648438
2024-11-14,25.729999542236328
2024-11-15,25.600000381469727
2024-11-18,25.989999771118164
2024-11-19,26.149999618530273
2024-11-20,26.040000915527344
2024-11-21,25.899999618530273
2024-11-22,25.670000076293945
2024-11-25,25.940000534057617
2024-11-26,25.690000534057617
2024-11-27,25.790000915527344
2024-11-29,25.799999237060547
2024-12-02,25.8700008392334
2024-12-03,26.200000762939453
2024-12-04,26.18000030517578
2024-12-05,26.190000534057617
2024-12-06,26.149999618530273
2024-12-09,26.59000015258789
2024-12-10,26.600000381469727
2024-12-11,26.59000015258789
2024-12-12,26.420000076293945
2024-12-13,26.1200008392334
2024-12-16,26.139999389648438
2024-12-17,25.889999389648438
2024-12-18,25.6299991607666
2024-12-19,25.520000457763672
2024-12-20,25.6200008392334
2024-12-23,25.59000015258789
2024-12-24,25.65999984741211
2024-12-26,25.889999389648438
2024-12-27,25.790000915527344
2024-12-30,25.6299991607666
2024-12-31,25.15999984741211
2025-01-02,25.31999969482422
2025-01-03,25.549999237060547
2025-01-06,26.0
2025-01-07,26.209999084472656
2025-01-08,26.739999771118164
2025-01-10,26.889999389648438
2025-01-13,27.079999923706055
2025-01-14,27.239999771118164
2025-01-15,27.600000381469727
2025-01-16,27.75
2025-01-17,27.25
2025-01-21,27.229999542236328
2025-01-22,27.0
2025-01-23,27.1299991607666
2025-01-24,27.149999618530273
2025-01-27,26.6299991607666
2025-01-28,26.690000534057617
2025-01-29,26.899999618530273
2025-01-30,27.170000076293945
2025-01-31,26.850000381469727
2025-02-03,27.15999984741211
2025-02-04,27.479999542236328
2025-02-05,27.93000030517578
2025-02-06,28.09000015258789
2025-02-07,28.899999618530273
2025-02-10,29.5
2025-02-11,28.8799991607666
2025-02-12,29.579999923706055
2025-02-13,30.15999984741211
2025-02-14,29.270000457763672
2025-02-18,28.84000015258789
2025-02-19,28.809999465942383
2025-02-20,29.06999969482422
2025-02-21,28.600000381469727
2025-02-24,28.399999618530273
2025-02-25,28.360000610351562
2025-02-26,28.600000381469727
2025-02-27,28.690000534057617
2025-02-28,28.3799991607666
2025-03-03,28.56999969482422
2025-03-04,28.489999771118164
2025-03-05,30.079999923706055
2025-03-06,29.899999618530273
2025-03-07,29.479999542236328
2025-03-10,29.079999923706055
2025-03-11,29.899999618530273
2025-03-12,30.219999313354492
2025-03-13,30.780000686645508
2025-03-14,30.459999084472656
2025-03-17,31.079999923706055
2025-03-18,31.31999969482422
2025-03-19,32.0
2025-03-20,31.989999771118164
2025-03-21,31.899999618530273
2025-03-24,31.84000015258789
2025-03-25,32.68000030517578
2025-03-26,32.75
2025-03-27,31.959999084472656
2025-03-28,31.950000762939453
2025-03-31,31.600000381469727
2025-04-01,31.520000457763672
2025-04-02,31.530000686645508
2025-04-03,30.06999969482422
2025-04-04,27.520000457763672
2025-04-07,26.68000030517578
2025-04-08,25.719999313354492
2025-04-09,27.739999771118164
2025-04-10,27.489999771118164
2025-04-11,28.510000228881836
2025-04-14,29.399999618530273
2025-04-15,29.010000228881836
2025-04-16,29.31999969482422
2025-04-17,29.469999313354492
2025-04-21,29.790000915527344
2025-04-22,30.3799991607666
2025-04-23,30.3700008392334
2025-04-24,30.610000610351562
2025-04-25,30.3799991607666
2025-04-28,30.440000534057617
2025-04-29,30.18000030517578
2025-04-30,28.540000915527344
2025-05-01,28.81999969482422
2025-05-02,29.100000381469727
2025-05-05,29.239999771118164
2025-05-06,29.65999984741211
2025-05-07,28.739999771118164
2025-05-08,28.579999923706055
2025-05-09,28.940000534057617
2025-05-12,28.920000076293945
2025-05-13,29.40999984741211
